iter,max_previous_assortment,optimal_worst_case_revenue,fraction,worst_case_revenue,best_case_revenue,n,rev_ordered
5,5513.7552188020945,5513.7552188020945,0.35,2350.3345847793325,8349.083864986022,15,other
5,5513.7552188020945,5513.7552188020945,0.36,2350.3345847793325,8349.083864986022,15,other
5,5513.7552188020945,5513.7552188020945,0.37,2350.3345847793325,8349.083864986022,15,other
5,5513.7552188020945,5513.7552188020945,0.38,2350.3345847793325,8349.083864986022,15,other
5,5513.7552188020945,5513.7552188020945,0.39,2350.3345847793325,8349.083864986022,15,other
5,5513.7552188020945,5513.7552188020945,0.4,2350.3345847793325,8349.083864986022,15,other
5,5513.7552188020945,5513.7552188020945,0.41,2350.3345847793325,8349.083864986022,15,other
5,5513.7552188020945,5513.7552188020945,0.42,2350.3345847793325,8349.083864986022,15,other
5,5513.7552188020945,5513.7552188020945,0.43,2401.5719229822153,8330.21825397531,15,other
5,5513.7552188020945,5513.7552188020945,0.44,2622.6729638257093,8236.817053090168,15,other
5,5513.7552188020945,5513.7552188020945,0.45,2622.6729638257093,8236.817053090168,15,other
5,5513.7552188020945,5513.7552188020945,0.46,2622.6729638257093,8236.817053090168,15,other
5,5513.7552188020945,5513.7552188020945,0.47,2622.6729638257093,8236.817053090168,15,other
5,5513.7552188020945,5513.7552188020945,0.48,2662.8283938252625,8234.907345328276,15,other
5,5513.7552188020945,5513.7552188020945,0.49,2714.065732028147,8181.236868752239,15,other
5,5513.7552188020945,5513.7552188020945,0.5,3276.511980301295,8156.545273897712,15,other
5,5513.7552188020945,5513.7552188020945,0.51,3276.511980301295,8156.545273897687,15,other
5,5513.7552188020945,5513.7552188020945,0.52,3276.511980301295,8156.545273897691,15,other
5,5513.7552188020945,5513.7552188020945,0.53,3276.511980301295,8156.545273897687,15,other
5,5513.7552188020945,5513.7552188020945,0.54,3276.511980301295,8156.545273897687,15,other
5,5513.7552188020945,5513.7552188020945,0.55,3276.511980301295,8156.545273897687,15,other
5,5513.7552188020945,5513.7552188020945,0.56,3276.511980301295,8156.545273897692,15,other
5,5513.7552188020945,5513.7552188020945,0.57,3276.511980301295,8156.545273897692,15,other
5,5513.7552188020945,5513.7552188020945,0.58,3276.511980301295,8156.545273897687,15,other
5,5513.7552188020945,5513.7552188020945,0.59,3276.511980301295,8156.545273897692,15,other
5,5513.7552188020945,5513.7552188020945,0.6,3332.384702883456,8119.151598950268,15,other
5,5513.7552188020945,5513.7552188020945,0.61,3548.8503593476726,8044.278462001833,15,other
5,5513.7552188020945,5513.7552188020945,0.62,3548.8503593476726,8044.278462001833,15,other
5,5513.7552188020945,5513.7552188020945,0.63,3548.8503593476726,8044.278462001833,15,other
5,5513.7552188020945,5513.7552188020945,0.64,3548.8503593476726,8044.278462001837,15,other
5,5513.7552188020945,5513.7552188020945,0.65,3668.126589577583,8021.637698757807,15,other
5,5513.7552188020945,5513.7552188020945,0.66,3668.126589577583,8021.637698757807,15,other
5,5513.7552188020945,5513.7552188020945,0.67,3723.9993121597445,7967.967222181774,15,other
5,5513.7552188020945,5513.7552188020945,0.68,3861.344168393604,7911.5738784073765,15,other
5,5513.7552188020945,5513.7552188020945,0.69,3861.344168393604,7911.573878407379,15,other
5,5513.7552188020945,5513.7552188020945,0.7,3861.344168393604,7911.573878407377,15,other
5,5513.7552188020945,5513.7552188020945,0.71,3917.2168909757647,7857.9034018313405,15,other
5,5513.7552188020945,5513.7552188020945,0.72,3975.7514923591903,7853.566276629257,15,other
5,5513.7552188020945,5513.7552188020945,0.73,4180.238847419476,7741.2994647334035,15,other
5,5513.7552188020945,5513.7552188020945,0.74,4180.238847419476,7741.2994647334035,15,other
5,5513.7552188020945,5513.7552188020945,0.75,4180.238847419476,7741.299464733402,15,other
5,5513.7552188020945,5513.7552188020945,0.76,4236.111570001637,7627.651250594052,15,other
5,5513.7552188020945,5513.7552188020945,0.77,4530.518138454208,7517.286519818174,15,other
5,5513.7552188020945,5513.7552188020945,0.78,4530.518138454208,7517.286519818174,15,other
5,5513.7552188020945,5513.7552188020945,0.79,4530.518138454208,7517.286519818174,15,other
5,5513.7552188020945,5513.7552188020945,0.8,4530.518138454208,7517.286519818174,15,other
5,5513.7552188020945,5513.7552188020945,0.81,4530.518138454208,7517.286519818174,15,other
5,5513.7552188020945,5513.7552188020945,0.82,4530.518138454208,7517.286519818174,15,other
5,5513.7552188020945,5513.7552188020945,0.83,4586.39086103637,7477.0854953172375,15,other
5,5513.7552188020945,5513.7552188020945,0.84,4655.314694834659,7364.818683421383,15,other
5,5513.7552188020945,5513.7552188020945,0.85,4716.530751955292,7293.733782970661,15,other
5,5513.7552188020945,5513.7552188020945,0.86,4785.4545857535795,7181.46697107481,15,other
5,5513.7552188020945,5513.7552188020945,0.87,4802.2783136535745,7115.481861658748,15,other
5,5513.7552188020945,5513.7552188020945,0.88,4901.057430461535,7101.742748042072,15,other
5,5513.7552188020945,5513.7552188020945,0.89,4956.930153043695,6985.585146961021,15,other
5,5513.7552188020945,5513.7552188020945,0.9,4963.236881028339,6918.391035695496,15,other
5,5513.7552188020945,5513.7552188020945,0.91,5138.517749942686,6826.988255410757,15,other
5,5513.7552188020945,5513.7552188020945,0.92,5138.517749942686,6826.988255410757,15,other
5,5513.7552188020945,5513.7552188020945,0.93,5138.517749942686,6826.988255410757,15,other
5,5513.7552188020945,5513.7552188020945,0.94,5194.390472524848,6710.830654329773,15,other
5,5513.7552188020945,5513.7552188020945,0.95,5251.528209589251,6441.900244558443,15,other
5,5513.7552188020945,5513.7552188020945,0.96,5315.8648155024075,6371.275837531893,15,other
5,5513.7552188020945,5513.7552188020945,0.97,5371.737538084569,6204.196183081169,15,other
5,5513.7552188020945,5513.7552188020945,0.98,5412.896914687513,6049.62504553377,15,other
5,5513.7552188020945,5513.7552188020945,0.99,5468.7696372696755,5882.545391082984,15,other
5,5513.7552188020945,5513.7552188020945,1.0,5513.755218802096,5513.755218802104,15,other
6,6597.8228298316135,6597.8228298316135,0.0,4623.1511501053255,7233.150472095218,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.01,4623.1511501053255,7233.15047209509,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.02,4623.1511501053255,7233.15047209509,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.03,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.04,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.05,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.06,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.07,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.08,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.09,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.1,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.11,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.12,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.13,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.14,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.15,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.16,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.17,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.18,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.19,4623.1511501053255,7233.150472095129,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.2,4623.1511501053255,7233.150472095129,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.21,4623.1511501053255,7233.1504720951225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.22,4623.1511501053255,7233.1504720951225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.23,4623.1511501053255,7233.1504720951225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.24,4623.1511501053255,7233.1504720951225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.25,4623.1511501053255,7233.1504720951225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.26,4623.1511501053255,7233.1504720951225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.27,4623.1511501053255,7233.1504720951225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.28,4623.1511501053255,7233.1504720951225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.29,4623.1511501053255,7233.1504720951225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.3,4623.1511501053255,7233.150472095127,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.31,4623.1511501053255,7233.150472095127,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.32,4623.1511501053255,7233.150472095127,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.33,4623.1511501053255,7233.150472095107,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.34,4623.1511501053255,7233.150472095107,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.35,4623.1511501053255,7233.150472095107,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.36,4623.1511501053255,7233.150472095107,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.37,4623.1511501053255,7233.150472095127,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.38,4623.1511501053255,7233.1504720951325,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.39,4623.1511501053255,7233.150472095081,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.4,4623.1511501053255,7233.150472095081,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.41,4623.1511501053255,7233.150472095081,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.42,4623.1511501053255,7233.150472095119,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.43,4623.1511501053255,7233.150472095116,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.44,4623.1511501053255,7233.150472095119,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.45,4623.1511501053255,7233.1504720952225,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.46,4623.1511501053255,7233.15047209511,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.47,4623.1511501053255,7233.150472095111,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.48,4623.1511501053255,7233.150472095121,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.49,4623.1511501053255,7233.150472095121,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.5,4623.1511501053255,7233.150472095128,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.51,4623.1511501053255,7233.150472095103,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.52,4623.1511501053255,7233.150472095119,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.53,4623.1511501053255,7233.150472095128,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.54,4623.1511501053255,7233.150472095101,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.55,4623.1511501053255,7233.150472095113,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.56,4623.1511501053255,7233.150472095135,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.57,4623.1511501053255,7233.150472095129,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.58,4623.1511501053255,7233.15047209513,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.59,4623.1511501053255,7233.1504720951125,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.6,4623.1511501053255,7233.150472095122,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.61,4623.1511501053255,7233.150472095115,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.62,4623.1511501053255,7233.150472095125,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.63,4623.1511501053255,7233.150472095124,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.64,4623.1511501053255,7233.150472095116,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.65,4623.1511501053255,7233.150472095093,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.66,4623.1511501053255,7233.150472095118,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.67,4623.1511501053255,7233.150472095121,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.68,4623.1511501053255,7233.150472095112,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.69,4623.1511501053255,7233.1504720951125,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.7,4623.1511501053255,7233.15047209514,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.71,4692.087269890459,7153.685969103282,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.72,4782.187222753836,7133.755470290697,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.73,5146.373248885514,7088.460641138163,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.74,5146.373248885514,7088.4606411381565,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.75,5146.373248885514,7088.460641138102,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.76,5146.373248885514,7088.460641138203,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.77,5146.373248885514,7088.460641138145,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.78,5146.373248885514,7088.460641138173,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.79,5373.54856339289,6920.019464813206,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.8,5373.54856339289,6920.019464812533,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.81,5373.54856339289,6920.019464812617,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.82,5639.188958677712,6641.5751911879,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.83,5639.188958677712,6641.575191187871,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.84,5639.188958677712,6641.575191187872,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.85,5639.188958677712,6641.575191187866,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.86,6597.822829831613,6597.822829831742,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.87,6597.822829831613,6597.822829831658,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.88,6597.822829831613,6597.822829831689,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.89,6597.822829831613,6597.822829831719,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.9,6597.822829831613,6597.822829832035,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.91,6597.822829831613,6597.822829831655,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.92,6597.822829831613,6597.822829831618,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.93,6597.822829831613,6597.822829831628,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.94,6597.822829831613,6597.822829831803,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.95,6597.822829831613,6597.82282983183,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.96,6597.822829831613,6597.82282983169,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.97,6597.822829831613,6597.8228298317,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.98,6597.822829831613,6597.822829831719,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,0.99,6597.822829831613,6597.822829831689,10,rev_ordered
6,6597.8228298316135,6597.8228298316135,1.0,6597.822829831613,6597.822829831713,10,rev_ordered
6,5991.993684016454,5991.993684016456,0.0,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.01,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.02,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.03,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.04,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.05,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.06,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.07,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.08,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.09,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.1,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.11,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.12,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.13,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.14,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.15,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.16,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.17,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.18,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.19,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.2,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.21,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.22,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.23,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.24,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.25,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.26,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.27,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.28,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.29,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.3,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.31,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.32,5176.301022692736,9215.928954811387,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.33,5176.301022692736,9215.928954811387,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.34,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.35,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.36,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.37,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.38,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.39,5176.301022692736,9215.928954811387,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.4,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.41,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.42,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.43,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.44,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.45,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.46,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.47,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.48,5176.301022692736,9215.928954811387,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.49,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.5,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.51,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.52,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.53,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.54,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.55,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.56,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.57,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.58,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.59,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.6,5176.301022692736,9215.928954811388,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.61,5176.301022692736,9215.928954811387,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.62,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.63,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.64,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.65,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.66,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.67,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.68,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.69,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.7,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.71,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.72,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.73,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.74,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.75,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.76,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.77,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.78,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.79,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.8,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.81,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.82,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.83,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.84,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.85,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.86,5176.301022692736,9215.928954811385,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.87,5346.8164368798625,7699.582117928535,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.88,5346.8164368798625,7699.582117928535,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.89,5346.8164368798625,7699.582117928535,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.9,5470.481543606971,7559.047459693672,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.91,5470.481543606971,7559.047459693673,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.92,5579.1462063429935,7189.284711925719,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.93,5579.1462063429935,7189.284711925719,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.94,5749.73805882454,6615.703233277095,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.95,5749.73805882454,6615.703233277095,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.96,5759.663914553321,6502.291090019267,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.97,5883.329021280431,6361.756431784406,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.98,5883.329021280431,6361.756431784406,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,0.99,5991.993684016454,5991.993684016454,10,reverse_rev_ordered
6,5991.993684016454,5991.993684016456,1.0,5991.993684016454,5991.993684016454,10,reverse_rev_ordered
6,4274.495780044407,4274.495780044404,0.0,1363.5241283421722,8880.82747968483,15,other
6,4274.495780044407,4274.495780044404,0.01,1363.5241283421722,8880.82747968483,15,other
6,4274.495780044407,4274.495780044404,0.02,1363.5241283421722,8880.82747968483,15,other
6,4274.495780044407,4274.495780044404,0.03,1363.5241283421722,8880.827479684829,15,other
6,4274.495780044407,4274.495780044404,0.04,1363.5241283421722,8880.827479684793,15,other
6,4274.495780044407,4274.495780044404,0.05,1363.5241283421722,8880.827479684795,15,other
6,4274.495780044407,4274.495780044404,0.06,1363.5241283421722,8880.827479684793,15,other
6,4274.495780044407,4274.495780044404,0.07,1363.5241283421722,8880.827479684829,15,other
6,4274.495780044407,4274.495780044404,0.08,1363.5241283421722,8880.827479684795,15,other
6,4274.495780044407,4274.495780044404,0.09,1363.5241283421722,8880.827479684795,15,other
6,4274.495780044407,4274.495780044404,0.1,1363.5241283421722,8880.827479684795,15,other
6,4274.495780044407,4274.495780044404,0.11,1363.5241283421722,8880.827479684793,15,other
6,4274.495780044407,4274.495780044404,0.12,1363.5241283421722,8880.827479684793,15,other
6,4274.495780044407,4274.495780044404,0.13,1363.5241283421722,8880.827479684793,15,other
6,4274.495780044407,4274.495780044404,0.14,1363.5241283421722,8880.827479684793,15,other
6,4274.495780044407,4274.495780044404,0.15,1363.5241283421722,8880.827479684793,15,other
6,4274.495780044407,4274.495780044404,0.16,1363.5241283421722,8880.827479684793,15,other
6,4274.495780044407,4274.495780044404,0.17,1363.5241283421722,8880.827479684793,15,other
6,4274.495780044407,4274.495780044404,0.18,1363.5241283421722,8880.827479684793,15,other
