iter,n,K,speed
47,76,1000,8.544025604
47,78,1000,8.298192729
47,80,1000,9.338448102
47,82,1000,10.097884373
47,84,1000,11.600823942
47,86,1000,14.620753623
47,88,1000,14.588855081
47,90,1000,14.163129036
47,92,1000,17.892558777
47,94,1000,20.809254745
47,96,1000,23.73007995
47,98,1000,21.662480809
47,100,1000,22.351746284
48,10,1000,0.01569385
48,12,1000,0.023550637
48,14,1000,0.024843159
48,16,1000,0.043568184
48,18,1000,0.041635619
48,20,1000,0.186826227
48,22,1000,0.098128453
48,24,1000,0.106990203
48,26,1000,0.14456915
48,28,1000,0.358833461
48,30,1000,0.252729044
48,32,1000,0.280202372
48,34,1000,0.327210198
48,36,1000,0.610455025
48,38,1000,0.588259512
48,40,1000,0.739530786
48,42,1000,0.854890007
48,44,1000,1.15814446
48,46,1000,1.195475197
48,48,1000,1.328900233
48,50,1000,1.849327443
48,52,1000,2.230897518
48,54,1000,2.085054848
48,56,1000,2.1041238
48,58,1000,2.561691245
48,60,1000,3.560527807
48,62,1000,2.986631549
48,64,1000,3.826812881
48,66,1000,4.580566229
48,68,1000,5.252025273
48,70,1000,5.68775111
48,72,1000,5.730435629
48,74,1000,7.111056046
48,76,1000,7.840612776
48,78,1000,8.967957581
48,80,1000,8.552575015
48,82,1000,10.333789903
48,84,1000,9.966198441
48,86,1000,12.989397871
48,88,1000,13.94030627
48,90,1000,11.858033713
48,92,1000,16.754500407
48,94,1000,18.833672921
48,96,1000,19.666055408
48,98,1000,23.655117331
48,100,1000,26.400337761
49,10,1000,0.017005445
49,12,1000,0.024017826
49,14,1000,0.022118703
49,16,1000,0.037427846
49,18,1000,0.057825813
49,20,1000,0.076159784
49,22,1000,0.097326327
49,24,1000,0.246595135
49,26,1000,0.149744092
49,28,1000,0.168052738
49,30,1000,0.226147373
49,32,1000,0.497752389
49,34,1000,0.396532092
49,36,1000,0.532985827
49,38,1000,0.75546403
49,40,1000,0.698482911
49,42,1000,0.699874421
49,44,1000,1.175460751
49,46,1000,0.908401045
49,48,1000,1.292444725
49,50,1000,1.654829893
49,52,1000,1.527196841
49,54,1000,1.846661062
49,56,1000,2.711179384
49,58,1000,2.73037132
49,60,1000,3.522203215
49,62,1000,4.02311973
49,64,1000,4.745627605
49,66,1000,4.637957747
49,68,1000,4.223999584
49,70,1000,4.854848287
49,72,1000,5.757943936
49,74,1000,6.616595082
49,76,1000,7.486663796
49,78,1000,7.190871441
49,80,1000,10.156253587
49,82,1000,10.389152702
49,84,1000,12.767275158
49,86,1000,11.45615728
49,88,1000,14.813309363
49,90,1000,16.390098922
49,92,1000,17.014566418
49,94,1000,20.028278879
49,96,1000,20.33254313
49,98,1000,23.23218319
49,100,1000,25.331591965
50,10,1000,0.013771185
50,12,1000,0.023387033
50,14,1000,0.025792429
50,16,1000,0.029455906
50,18,1000,0.037633701
50,20,1000,0.065636673
50,22,1000,0.088592824
50,24,1000,0.094950736
50,26,1000,0.317801705
50,28,1000,0.158830615
50,30,1000,0.258053549
50,32,1000,0.228580132
50,34,1000,0.301493619
50,36,1000,0.350753126
50,38,1000,0.559123374
50,40,1000,0.541323118
50,42,1000,0.86215882
50,44,1000,0.540524267
50,46,1000,1.097996216
50,48,1000,1.200017214
50,50,1000,1.675666914
50,52,1000,1.841366059
50,54,1000,2.07491806
50,56,1000,2.219619819
50,58,1000,2.683286399
50,60,1000,2.94802709
50,62,1000,3.365623991
50,64,1000,3.860996584
50,66,1000,4.504367248
50,68,1000,5.014626574
50,70,1000,5.356335345
50,72,1000,7.005076904
50,74,1000,6.164582181
50,76,1000,7.099900568
50,78,1000,8.278517859
50,80,1000,9.310856623
50,82,1000,10.505951724
50,84,1000,13.049927077
50,86,1000,14.263471485
50,88,1000,15.583137902
50,90,1000,17.636040423
50,92,1000,14.260476516
50,94,1000,18.447293019
50,96,1000,20.704318308
50,98,1000,21.044368328
50,100,1000,24.338739532
51,10,1000,0.018158775
51,12,1000,0.01861043
51,14,1000,0.030426381
51,16,1000,0.02650717
51,18,1000,0.033891804
51,20,1000,0.226317089
51,22,1000,0.089097934
51,24,1000,0.115552627
51,26,1000,0.162179208
51,28,1000,0.177832885
51,30,1000,0.238437708
51,32,1000,0.287901685
51,34,1000,0.371619779
51,36,1000,0.50377644
51,38,1000,0.475370431
51,40,1000,0.704677071
51,42,1000,0.912576644
51,44,1000,1.04060176
51,46,1000,1.00165503
51,48,1000,1.079133085
51,50,1000,1.714735811
51,52,1000,1.414446128
51,54,1000,2.709175644
51,56,1000,2.144257217
51,58,1000,3.116029728
51,60,1000,2.751354429
51,62,1000,3.69318834
51,64,1000,3.245062554
51,66,1000,3.854512627
51,68,1000,4.687864695
51,70,1000,5.159553016
51,72,1000,6.06230496
51,74,1000,6.193467624
51,76,1000,7.643367014
51,78,1000,8.288385972
51,80,1000,9.383501548
51,82,1000,11.291081527
51,84,1000,11.882863508
51,86,1000,11.274891243
51,88,1000,14.582698645
51,90,1000,17.322039585
51,92,1000,17.007948522
51,94,1000,18.788845038
51,96,1000,21.547470825
51,98,1000,23.804849356
51,100,1000,23.615071857
52,10,1000,0.017422896
52,12,1000,0.028931082
52,14,1000,0.014683683
52,16,1000,0.035017595
52,18,1000,0.050634958
52,20,1000,0.05166521
52,22,1000,0.09246375
52,24,1000,0.110178375
52,26,1000,0.171375211
52,28,1000,0.157920586
52,30,1000,0.622955989
52,32,1000,0.317773939
52,34,1000,0.366609739
52,36,1000,0.58791249
52,38,1000,0.481180296
52,40,1000,0.844132764
52,42,1000,0.955704002
52,44,1000,1.045450512
52,46,1000,1.203670883
52,48,1000,1.365243594
52,50,1000,1.480046443
52,52,1000,1.593769194
52,54,1000,2.158691303
52,56,1000,2.624650826
52,58,1000,2.197364963
52,60,1000,3.420089486
52,62,1000,3.36040341
52,64,1000,3.566580377
52,66,1000,4.4017334
52,68,1000,4.317461495
52,70,1000,5.194486372
52,72,1000,6.371137999
52,74,1000,7.157696542
52,76,1000,6.796641572
52,78,1000,8.637305938
52,80,1000,9.788335797
52,82,1000,9.889806234
52,84,1000,12.287350993
52,86,1000,13.37291261
52,88,1000,14.814351131
52,90,1000,16.087086877
52,92,1000,17.531484373
52,94,1000,17.557893747
52,96,1000,20.645319693
52,98,1000,19.451688731
52,100,1000,24.898396767
53,10,1000,0.016150315
53,12,1000,0.027064671
53,14,1000,0.028717108
53,16,1000,0.03690763
53,18,1000,0.038085163
53,20,1000,0.054449432
53,22,1000,0.069917562
53,24,1000,0.100670629
53,26,1000,0.10448453
53,28,1000,0.440093726
53,30,1000,0.188963473
53,32,1000,0.378231154
53,34,1000,0.502834909
53,36,1000,0.711609466
53,38,1000,0.481276348
53,40,1000,0.900211395
53,42,1000,0.878564166
53,44,1000,0.976410183
53,46,1000,1.19032622
53,48,1000,1.404010993
53,50,1000,1.364578173
53,52,1000,1.697036996
53,54,1000,2.018130522
53,56,1000,2.59923883
53,58,1000,2.7634359
53,60,1000,3.266390888
53,62,1000,3.297033672
53,64,1000,4.458243714
53,66,1000,4.384236667
53,68,1000,5.289576111
53,70,1000,5.234894526
53,72,1000,4.75459176
53,74,1000,6.318463143
53,76,1000,7.734824009
53,78,1000,8.709107007
53,80,1000,9.197207456
53,82,1000,10.577898618
53,84,1000,11.201107703
53,86,1000,12.463750299
53,88,1000,14.248876117
53,90,1000,15.601845367
53,92,1000,17.885352177
53,94,1000,18.985059884
53,96,1000,19.671052088
53,98,1000,22.953053211
53,100,1000,27.810544719
54,10,1000,0.013240495
54,12,1000,0.023016027
54,14,1000,0.041390027
54,16,1000,0.048264155
54,18,1000,0.057099031
54,20,1000,0.08879799
54,22,1000,0.042413156
54,24,1000,0.12101865
54,26,1000,0.162911942
54,28,1000,0.325611173
54,30,1000,0.275446874
54,32,1000,0.362000403
54,34,1000,0.347592214
54,36,1000,0.518381676
54,38,1000,0.656744906
54,40,1000,0.774173102
54,42,1000,0.857523102
54,44,1000,1.240182198
54,46,1000,1.106396544
54,48,1000,1.645153248
54,50,1000,1.766437468
54,52,1000,1.696468858
54,54,1000,1.778661359
54,56,1000,2.240828297
54,58,1000,2.579160681
54,60,1000,3.21733095
54,62,1000,3.967048801
54,64,1000,3.685234409
54,66,1000,4.534259746
54,68,1000,4.143919678
54,70,1000,6.234988788
54,72,1000,6.458578047
54,74,1000,7.274738559
54,76,1000,7.899088546
54,78,1000,9.392791642
54,80,1000,9.964891627
54,82,1000,9.945104012
54,84,1000,10.365600662
54,86,1000,13.049725281
54,88,1000,14.718395517
54,90,1000,17.37821173
54,92,1000,17.700853611
54,94,1000,18.105499492
54,96,1000,20.225198017
54,98,1000,20.775879616
54,100,1000,28.071796405
55,10,1000,0.007512005
55,12,1000,0.026286245
55,14,1000,0.04045898
55,16,1000,0.040227949
55,18,1000,0.037091273
55,20,1000,0.061993893
55,22,1000,0.055626695
55,24,1000,0.118155962
55,26,1000,0.109329808
55,28,1000,0.280430765
55,30,1000,0.185595803
55,32,1000,0.28144001
55,34,1000,0.457188068
55,36,1000,0.339277338
55,38,1000,0.618954397
55,40,1000,0.731530203
55,42,1000,0.838321925
55,44,1000,1.123734672
55,46,1000,1.718386006
55,48,1000,1.455565842
55,50,1000,1.326750982
55,52,1000,1.484558858
55,54,1000,2.190180454
55,56,1000,2.576036232
55,58,1000,3.072627438
55,60,1000,3.036746993
55,62,1000,2.711107744
55,64,1000,4.177177412
55,66,1000,4.019429427
55,68,1000,5.384526895
55,70,1000,5.280046692
55,72,1000,6.850780284
55,74,1000,7.31775517
55,76,1000,8.472418465
55,78,1000,8.581476
55,80,1000,8.46963785
55,82,1000,10.563756192
55,84,1000,12.254258054
55,86,1000,14.180960274
55,88,1000,14.805038709
55,90,1000,16.467198239
55,92,1000,16.208885209
55,94,1000,16.956902406
55,96,1000,19.055290055
55,98,1000,23.198492037
55,100,1000,23.21311088
56,10,1000,0.017905332
56,12,1000,0.014720813
56,14,1000,0.035028089
56,16,1000,0.03936355
56,18,1000,0.055691457
56,20,1000,0.067305543
56,22,1000,0.057099611
56,24,1000,0.054829656
56,26,1000,0.131632228
56,28,1000,0.120743979
56,30,1000,0.401809106
56,32,1000,0.323675897
56,34,1000,0.324891194
56,36,1000,0.568675471
56,38,1000,0.640792238
56,40,1000,0.617150001
56,42,1000,0.784107557
56,44,1000,0.985029816
56,46,1000,1.135775338
56,48,1000,1.285174203
56,50,1000,1.705868592
56,52,1000,1.813039487
56,54,1000,2.180283515
56,56,1000,1.972684155
56,58,1000,3.026174938
56,60,1000,2.927599036
56,62,1000,3.54685725
56,64,1000,3.980515208
56,66,1000,4.750013916
56,68,1000,4.873022234
56,70,1000,5.61849938
56,72,1000,6.22598071
56,74,1000,6.494410336
56,76,1000,6.883537377
56,78,1000,8.553783178
56,80,1000,9.798199078
56,82,1000,10.955468672
56,84,1000,9.469937887
56,86,1000,14.871688726
56,88,1000,14.423322083
56,90,1000,15.729134307
56,92,1000,15.113447093
56,94,1000,20.493942779
56,96,1000,22.65983741
56,98,1000,22.623055233
56,100,1000,22.236470704
57,10,1000,0.010506615
57,12,1000,0.020709422
57,14,1000,0.024362774
57,16,1000,0.041802888
57,18,1000,0.047872223
57,20,1000,0.265025467
57,22,1000,0.069737996
57,24,1000,0.090182692
57,26,1000,0.107393045
57,28,1000,0.176620806
57,30,1000,0.204201256
57,32,1000,0.432548803
57,34,1000,0.230016069
57,36,1000,0.422777491
57,38,1000,0.741071569
57,40,1000,0.786881806
57,42,1000,1.021920816
57,44,1000,1.303784757
57,46,1000,1.220244575
57,48,1000,1.067658683
57,50,1000,1.566215921
57,52,1000,1.970172805
57,54,1000,1.686737627
57,56,1000,3.050517716
57,58,1000,2.620593614
57,60,1000,3.289383946
57,62,1000,3.724085911
57,64,1000,3.855526865
57,66,1000,4.291104592
57,68,1000,4.985112579
57,70,1000,5.957003947
57,72,1000,5.387744843
57,74,1000,7.523844562
57,76,1000,7.788177569
57,78,1000,8.096157705
57,80,1000,8.965796253
57,82,1000,10.065336556
57,84,1000,10.04123357
57,86,1000,12.113654316
57,88,1000,14.121386074
57,90,1000,16.318348552
57,92,1000,16.48423977
57,94,1000,18.476195693
57,96,1000,22.411177346
57,98,1000,20.807794147
57,100,1000,23.940142095
58,10,1000,0.010713409
58,12,1000,0.011324557
58,14,1000,0.038229279
58,16,1000,0.031913226
58,18,1000,0.051330203
58,20,1000,0.067977362
58,22,1000,0.066059905
58,24,1000,0.070567715
58,26,1000,0.339651306
58,28,1000,0.224025892
58,30,1000,0.195580995
58,32,1000,0.268735706
58,34,1000,0.523880596
58,36,1000,0.270433184
58,38,1000,0.806739662
58,40,1000,0.618355857
58,42,1000,1.129874224
58,44,1000,1.027531908
58,46,1000,0.98608734
58,48,1000,1.291792678
58,50,1000,1.474901141
58,52,1000,1.845498073
58,54,1000,1.700211724
58,56,1000,2.362818545
58,58,1000,2.598067075
58,60,1000,3.148733225
58,62,1000,3.556905513
58,64,1000,3.839496428
58,66,1000,3.890254392
58,68,1000,4.686736381
58,70,1000,5.983759329
58,72,1000,6.840209694
58,74,1000,6.723190485
58,76,1000,6.960774361
58,78,1000,8.286425646
58,80,1000,8.908109668
58,82,1000,9.759679134
58,84,1000,11.335106248
58,86,1000,13.056701043
58,88,1000,14.644015867
58,90,1000,16.731614846
58,92,1000,16.396148167
58,94,1000,15.744553241
58,96,1000,17.594809034
58,98,1000,25.882883028
58,100,1000,20.369961855
59,10,1000,0.015984436
59,12,1000,0.011924992
59,14,1000,0.035991894
59,16,1000,0.036890009
59,18,1000,0.05676617
59,20,1000,0.270539793
59,22,1000,0.075162781
59,24,1000,0.116696263
59,26,1000,0.149179172
59,28,1000,0.15264557
59,30,1000,0.183905092
59,32,1000,0.222070227
59,34,1000,0.626661051
59,36,1000,0.446076308
59,38,1000,0.687223336
59,40,1000,0.653381921
59,42,1000,1.050620831
59,44,1000,1.00140681
59,46,1000,0.713948288
59,48,1000,1.416880788
59,50,1000,1.739764463
59,52,1000,1.55890717
59,54,1000,2.317341746
59,56,1000,2.298358393
59,58,1000,2.733302111
59,60,1000,2.854539046
59,62,1000,4.071814185
59,64,1000,3.625708779
59,66,1000,4.484285119
59,68,1000,5.624364625
59,70,1000,5.822304453
59,72,1000,6.582070263
59,74,1000,7.840855053
59,76,1000,7.539030171
59,78,1000,8.426302179
59,80,1000,9.939184833
59,82,1000,10.793906618
59,84,1000,11.688378898
59,86,1000,12.314309836
59,88,1000,13.944409883
59,90,1000,17.255186138
59,92,1000,19.328938487
59,94,1000,21.231734386
59,96,1000,20.382901457
59,98,1000,21.193405534
59,100,1000,23.932125716
60,10,1000,0.019203008
60,12,1000,0.019563252
60,14,1000,0.029707788
60,16,1000,0.037153946
60,18,1000,0.064792833
60,20,1000,0.18233179
60,22,1000,0.05537336
60,24,1000,0.136082937
60,26,1000,0.154878978
60,28,1000,0.197999041
60,30,1000,0.472317355
60,32,1000,0.403025314
60,34,1000,0.558648578
60,36,1000,0.432307477
60,38,1000,0.448037969
60,40,1000,0.64911979
60,42,1000,1.103488676
60,44,1000,0.958019562
60,46,1000,1.325234198
60,48,1000,1.4009833
60,50,1000,1.636371521
60,52,1000,2.097205426
60,54,1000,1.960762809
60,56,1000,2.563505285
60,58,1000,3.035133528
60,60,1000,2.999628814
60,62,1000,3.336305124
60,64,1000,3.684423905
60,66,1000,4.765554994
60,68,1000,4.577306129
60,70,1000,5.27496337
60,72,1000,5.767729541
60,74,1000,6.231760502
60,76,1000,7.787951801
60,78,1000,8.941597512
60,80,1000,9.241736852
60,82,1000,11.361849742
60,84,1000,11.575775219
60,86,1000,12.764656956
60,88,1000,15.1515112
60,90,1000,16.729191684
60,92,1000,19.551304354
60,94,1000,20.260423662
60,96,1000,21.210869545
60,98,1000,24.929601517
60,100,1000,23.674007039
61,10,1000,0.019596452
61,12,1000,0.021855284
61,14,1000,0.025593813
61,16,1000,0.020778736
61,18,1000,0.040700158
61,20,1000,0.042949695
61,22,1000,0.079685789
61,24,1000,0.140258064
61,26,1000,0.322605222
61,28,1000,0.196939115
61,30,1000,0.22114535
61,32,1000,0.511641104
61,34,1000,0.279132993
61,36,1000,0.609674883
61,38,1000,0.489353529
61,40,1000,0.665322455
61,42,1000,0.608728181
61,44,1000,0.831690864
61,46,1000,1.045793286
61,48,1000,1.620159478
61,50,1000,1.851774342
61,52,1000,1.849711784
61,54,1000,2.482975544
61,56,1000,2.52528979
61,58,1000,2.62680401
61,60,1000,2.482889739
61,62,1000,2.708013969
61,64,1000,3.86287995
61,66,1000,4.625608414
61,68,1000,4.526864507
61,70,1000,5.498357119
61,72,1000,5.105218842
61,74,1000,7.424880293
61,76,1000,7.504022872
61,78,1000,8.683340144
61,80,1000,9.360085262
61,82,1000,10.212964345
61,84,1000,10.811562804
61,86,1000,12.145852892
61,88,1000,14.107346476
61,90,1000,14.666400484
61,92,1000,19.133216778
61,94,1000,20.557401517
61,96,1000,19.507957949
61,98,1000,23.341194981
61,100,1000,25.683748215
62,10,1000,0.186089926
62,12,1000,0.011783267
62,14,1000,0.033235442
62,16,1000,0.028785325
62,18,1000,0.053196674
62,20,1000,0.041298148
62,22,1000,0.069650646
62,24,1000,0.094096763
62,26,1000,0.139162924
62,28,1000,0.153956995
62,30,1000,0.390813613
62,32,1000,0.236632787
62,34,1000,0.477967907
62,36,1000,0.72143283
62,38,1000,0.510636483
62,40,1000,0.7119002
62,42,1000,1.117290165
62,44,1000,1.077485526
62,46,1000,1.834765638
62,48,1000,0.961266409
62,50,1000,1.42667202
62,52,1000,1.71363469
62,54,1000,2.031436158
62,56,1000,2.540046921
62,58,1000,3.213103114
62,60,1000,2.742253454
62,62,1000,3.128914674
62,64,1000,4.25399039
62,66,1000,4.706364681
62,68,1000,4.470974115
62,70,1000,5.156917119
62,72,1000,6.723784532
62,74,1000,6.217150616
62,76,1000,8.295740528
62,78,1000,8.256735273
62,80,1000,9.366442964
62,82,1000,11.969523209
62,84,1000,12.717835401
62,86,1000,13.146342839
62,88,1000,14.527184298
62,90,1000,15.085109965
62,92,1000,16.117386879
62,94,1000,19.161823664
62,96,1000,20.728654819
62,98,1000,23.491123625
62,100,1000,25.771708235
63,10,1000,0.015007981
63,12,1000,0.032032425
63,14,1000,0.017782513
63,16,1000,0.016889703
63,18,1000,0.060467491
63,20,1000,0.058306514
63,22,1000,0.055759114
63,24,1000,0.07489785
63,26,1000,0.291310528
63,28,1000,0.178362617
63,30,1000,0.185414245
63,32,1000,0.204378739
63,34,1000,0.544581095
63,36,1000,0.37622228
63,38,1000,0.363166652
63,40,1000,0.912838331
63,42,1000,0.879943617
63,44,1000,1.134630443
63,46,1000,1.210115903
63,48,1000,1.44073974
63,50,1000,1.353323848
63,52,1000,1.805992261
63,54,1000,2.231927967
63,56,1000,1.916902774
63,58,1000,2.828626357
63,60,1000,2.582208374
63,62,1000,3.249145193
63,64,1000,3.806441113
63,66,1000,4.87965462
63,68,1000,5.079485732
63,70,1000,5.73341419
63,72,1000,5.676550277
63,74,1000,6.423391855
63,76,1000,7.769339113
63,78,1000,8.776259236
63,80,1000,9.672956346
63,82,1000,10.233226341
63,84,1000,10.799328983
63,86,1000,11.719702939
63,88,1000,11.631244492
63,90,1000,16.156581252
63,92,1000,17.56133821
63,94,1000,18.377450916
63,96,1000,21.471752061
63,98,1000,20.083791353
63,100,1000,23.645232214
64,10,1000,0.011532537
64,12,1000,0.018304677
64,14,1000,0.028263263
64,16,1000,0.041708068
64,18,1000,0.060289041
64,20,1000,0.065000228
64,22,1000,0.069348219
64,24,1000,0.106337611
64,26,1000,0.134571091
64,28,1000,0.37554448
64,30,1000,0.219271879
64,32,1000,0.330916828
64,34,1000,0.271381154
64,36,1000,0.603561221
64,38,1000,0.558523632
64,40,1000,0.828942801
64,42,1000,0.99603558
64,44,1000,1.021319981
64,46,1000,1.235238973
64,48,1000,1.051786883
64,50,1000,1.509435599
64,52,1000,2.016558043
64,54,1000,2.48307803
64,56,1000,2.022617275
64,58,1000,2.251810438
64,60,1000,3.389047582
64,62,1000,3.496087082
64,64,1000,4.143074983
64,66,1000,3.557495213
64,68,1000,4.85174488
64,70,1000,4.993411098
64,72,1000,5.027690268
64,74,1000,7.887185005
64,76,1000,6.881065971
64,78,1000,8.484069229
64,80,1000,10.103963321
64,82,1000,11.34629805
64,84,1000,12.581780345
64,86,1000,13.606863071
64,88,1000,14.879433116
64,90,1000,16.078048504
64,92,1000,16.350310597
64,94,1000,20.307884119
64,96,1000,20.809770475
64,98,1000,21.914370773
64,100,1000,25.154358414
65,10,1000,0.014838409
65,12,1000,0.028128269
65,14,1000,0.030231315
65,16,1000,0.028637962
65,18,1000,0.047155096
65,20,1000,0.049850698
65,22,1000,0.040836784
65,24,1000,0.097446458
65,26,1000,0.122271922
65,28,1000,0.398843847
65,30,1000,0.253269455
65,32,1000,0.283901187
65,34,1000,0.36002767
65,36,1000,0.636038448
65,38,1000,0.49017816
65,40,1000,0.852977978
65,42,1000,0.610290814
65,44,1000,0.827082349
65,46,1000,1.179830975
65,48,1000,1.459766343
65,50,1000,1.442965362
65,52,1000,1.842079219
65,54,1000,2.495888148
65,56,1000,2.237642873
65,58,1000,2.729971645
65,60,1000,2.678556441
65,62,1000,3.06897269
65,64,1000,4.134890754
65,66,1000,4.170599951
65,68,1000,5.210890776
65,70,1000,4.006174083
65,72,1000,5.758081911
65,74,1000,6.875193851
65,76,1000,8.559008186
65,78,1000,7.44743892
65,80,1000,9.456370483
65,82,1000,8.595020721
65,84,1000,10.995832018
65,86,1000,13.814247445
65,88,1000,16.45113158
65,90,1000,13.542028723
65,92,1000,18.302003192
65,94,1000,17.975015568
65,96,1000,20.721993992
65,98,1000,22.623486281
65,100,1000,23.662565134
66,10,1000,0.0108873
66,12,1000,0.023107996
66,14,1000,0.027985274
66,16,1000,0.039759289
66,18,1000,0.035991733
66,20,1000,0.067268368
66,22,1000,0.109831015
66,24,1000,0.128079425
66,26,1000,0.145648707
66,28,1000,0.131843048
66,30,1000,0.404321416
66,32,1000,0.30317381
66,34,1000,0.541236315
66,36,1000,0.426058133
66,38,1000,0.635569524
66,40,1000,0.796984285
66,42,1000,0.798347066
66,44,1000,1.165324145
66,46,1000,1.205729513
66,48,1000,1.477102601
66,50,1000,1.774050591
66,52,1000,1.671786177
66,54,1000,2.364700467
66,56,1000,2.288710082
66,58,1000,2.801823586
66,60,1000,3.050749836
66,62,1000,3.080122284
66,64,1000,4.318217198
66,66,1000,4.439613001
66,68,1000,4.24529412
66,70,1000,4.858212554
66,72,1000,6.493324618
66,74,1000,6.745487961
66,76,1000,7.764375249
66,78,1000,9.186381166
66,80,1000,9.735286015
66,82,1000,10.699212747
66,84,1000,11.729824717
66,86,1000,12.577802192
66,88,1000,13.565397669
66,90,1000,15.969330136
66,92,1000,16.108120737
66,94,1000,20.439437377
66,96,1000,20.825553383
66,98,1000,24.788466857
66,100,1000,26.801344987
67,10,1000,0.011519477
67,12,1000,0.018860189
67,14,1000,0.034446747
67,16,1000,0.02106907
67,18,1000,0.050725276
67,20,1000,0.061090081
67,22,1000,0.069858795
67,24,1000,0.100875194
67,26,1000,0.115244223
67,28,1000,0.34966031
67,30,1000,0.285989394
67,32,1000,0.271697291
67,34,1000,0.457055283
67,36,1000,0.34267788
67,38,1000,0.742839481
67,40,1000,0.716232865
67,42,1000,0.828533394
67,44,1000,0.875546215
67,46,1000,1.209686413
67,48,1000,1.409633659
67,50,1000,1.692527364
67,52,1000,1.756949684
67,54,1000,1.949097195
67,56,1000,2.602392067
67,58,1000,2.288552356
67,60,1000,3.443498172
67,62,1000,2.871565734
67,64,1000,3.812738498
67,66,1000,5.139805329
67,68,1000,5.071738536
67,70,1000,4.746270282
67,72,1000,6.06521092
67,74,1000,6.578740959
67,76,1000,8.864436272
67,78,1000,8.192406987
67,80,1000,9.854328168
67,82,1000,8.947482904
67,84,1000,11.264973115
67,86,1000,13.109896338
67,88,1000,14.963976407
67,90,1000,15.419876529
67,92,1000,16.37817196
67,94,1000,20.778005999
67,96,1000,18.984497857
67,98,1000,20.605280838
67,100,1000,24.183616444
68,10,1000,0.019142939
68,12,1000,0.026762512
68,14,1000,0.032386692
68,16,1000,0.029932511
68,18,1000,0.046145945
68,20,1000,0.05627499
68,22,1000,0.09173728
68,24,1000,0.297952156
68,26,1000,0.11599244
68,28,1000,0.219529234
68,30,1000,0.187995487
68,32,1000,0.509237112
68,34,1000,0.413032188
68,36,1000,0.549894573
68,38,1000,0.415426916
68,40,1000,0.82501992
68,42,1000,0.966813744
68,44,1000,1.268566156
68,46,1000,1.187871143
68,48,1000,1.055256579
68,50,1000,1.488010553
68,52,1000,1.728516259
68,54,1000,1.93890626
68,56,1000,2.524212785
68,58,1000,2.423080906
68,60,1000,3.070952422
68,62,1000,3.669958567
68,64,1000,3.434103361
68,66,1000,3.727594339
68,68,1000,4.862815349
68,70,1000,5.426260228
68,72,1000,5.552105749
68,74,1000,7.128540628
68,76,1000,7.057433862
68,78,1000,8.917440222
68,80,1000,9.359225022
68,82,1000,11.398356181
68,84,1000,9.58031536
68,86,1000,13.289936348
68,88,1000,13.40529022
68,90,1000,15.450999793
68,92,1000,17.774328643
68,94,1000,18.17722776
68,96,1000,19.069138407
68,98,1000,22.022098357
68,100,1000,23.675653274
69,10,1000,0.017138646
69,12,1000,0.02277218
69,14,1000,0.024829521
69,16,1000,0.031552028
69,18,1000,0.22189026
69,20,1000,0.063590459
69,22,1000,0.094845211
69,24,1000,0.12413501
69,26,1000,0.135592928
69,28,1000,0.203578913
69,30,1000,0.475129011
69,32,1000,0.281465718
69,34,1000,0.413125715
69,36,1000,0.566865478
69,38,1000,0.464219727
69,40,1000,0.815926125
69,42,1000,0.796395384
69,44,1000,0.991520838
69,46,1000,1.266977071
69,48,1000,1.407648658
69,50,1000,1.461785016
69,52,1000,1.677937864
69,54,1000,1.983844318
69,56,1000,2.241817035
69,58,1000,2.676072947
69,60,1000,3.295391702
69,62,1000,3.407001545
69,64,1000,3.620923554
69,66,1000,5.065580924
69,68,1000,4.881431589
69,70,1000,6.258229105
69,72,1000,6.25915775
69,74,1000,6.302306601
69,76,1000,7.413167874
69,78,1000,8.274548749
69,80,1000,9.635175939
69,82,1000,10.741170333
69,84,1000,11.507779119
69,86,1000,12.230687895
69,88,1000,14.584775114
69,90,1000,16.698872959
69,92,1000,13.716090483
69,94,1000,18.305434861
69,96,1000,21.722747309
69,98,1000,22.888292827
69,100,1000,24.396558235
70,10,1000,0.008169341
70,12,1000,0.010348031
70,14,1000,0.035936266
70,16,1000,0.031375591
70,18,1000,0.048446911
70,20,1000,0.046406096
70,22,1000,0.094418199
70,24,1000,0.11925875
70,26,1000,0.146023495
70,28,1000,0.392925679
70,30,1000,0.295992873
70,32,1000,0.296425215
70,34,1000,0.382393706
70,36,1000,0.601720589
70,38,1000,0.531646608
70,40,1000,0.929807701
70,42,1000,0.895371829
70,44,1000,1.09779047
70,46,1000,1.199878464
70,48,1000,1.03651748
70,50,1000,1.390062009
70,52,1000,1.597856367
70,54,1000,1.842310031
70,56,1000,2.284052092
70,58,1000,2.618466461
70,60,1000,2.688687201
70,62,1000,3.701913507
70,64,1000,4.161048885
70,66,1000,4.676601006
70,68,1000,4.70071809
70,70,1000,5.758438962
70,72,1000,5.349835397
70,74,1000,7.699190267
70,76,1000,7.647557302
70,78,1000,8.254324087
70,80,1000,9.579188682
70,82,1000,9.920770087
70,84,1000,12.12165698
70,86,1000,12.091134417
70,88,1000,12.909275061
70,90,1000,14.556893536
70,92,1000,17.225903049
70,94,1000,16.46304865
70,96,1000,21.094840475
70,98,1000,23.560029273
70,100,1000,23.867400428
71,10,1000,0.013514846
71,12,1000,0.011325294
71,14,1000,0.017089394
71,16,1000,0.030332446
71,18,1000,0.049399743
